round,:,55
552252.8984750502,602.0738720809462,3144.8527361799997
552229.5600139702,583.1436038227782,3291.2099187299996
-,-,-
round,:,174
403255.8299210699,591.4742733308834,2786.0787652299996
403255.82992107,584.1267745953103,3113.3804288400006
-,-,-
round,:,179
496175.2381341402,551.0104126565058,3108.4940400000005
496175.2381341402,541.5250691723136,3404.43676021
496169.7819143602,542.2278389729929,3503.5727019500005
-,-,-
round,:,180
301617.28047539,506.64968797308217,3428.96958855
301615.66414271004,502.28955877637304,3556.80920838
301602.70598251006,496.74950788405386,3628.23433819
-,-,-
round,:,181
498476.3327865799,508.1570040907331,3428.96958855
498474.7164538999,502.2684245345556,3628.23433819
498474.7164538999,497.5805367225594,3732.6504397999997
498474.7164538999,494.58657036138595,3781.3231306000002
498473.1001212199,489.64891823289844,3836.5110504
-,-,-
round,:,183
534848.2763952501,472.8987253742213,3628.23433819
534848.2763952501,465.16088333946874,3747.82681928
534738.5959432701,461.14085568682947,3781.3231306000002
534738.59594327,456.7176377156179,3849.89309432
-,-,-
round,:,185
528825.65326687,550.25610574386,3244.6481521900005
528814.34630377,545.6775937232195,3496.7618749199996
528814.34630377,523.5259367707766,3628.23433819
-,-,-
round,:,191
481773.05479550996,487.55986221084,3628.23433819
481773.05479551,483.01081613428465,3764.4159361900006
481773.05479551,476.748143591208,3798.8387483600004
-,-,-
round,:,195
603985.8883463301,541.2332252026829,3477.5791187599993
603874.4877856103,531.414469536718,3536.04707631
603874.4877856103,522.9804797269813,3799.4105033399997
-,-,-
round,:,199
637040.0259613601,551.4434630500812,3557.53698081
636992.6150378601,544.6762073616823,3671.4318945699993
636682.9160052101,544.5339084813381,3799.4105033399997
-,-,-
round,:,200
443492.2041227498,497.6351949765363,3557.53698081
443464.9212890898,480.3141994310668,3795.6936804100005
-,-,-
round,:,203
607719.70693603,555.5232784286142,3557.53698081
607624.20818623,531.8693686787848,3858.1147641400003
607569.09055651,529.3237507283785,3936.2116180400003
607451.9853045399,517.2023565999341,4063.4989640399995
607377.0200555599,515.9979627315961,4099.903323
607367.98251682,509.44917136572553,4211.2256046
-,-,-
round,:,204
464960.8342490899,449.3237207732775,3557.53698081
464847.12307166983,430.6244458422289,3934.6412162700008
-,-,-
round,:,208
432582.6312323201,530.0859109315439,3927.2773089599996
432581.0148996401,502.73356707033355,4012.643997999999
432578.79205158015,483.81952601979776,4126.713149079999
-,-,-
round,:,209
519887.37100411,570.6476755439026,3933.0308351900003
519883.99144199,561.2589188837396,4012.643997999999
-,-,-
round,:,210
481108.6099690501,505.27867257616356,3671.4318945699993
481093.0590920601,488.1107426275803,4012.643997999999
-,-,-
round,:,211
589848.48011839,503.97872570236314,3899.182540449999
589721.0865541201,497.4317326216342,3987.0183259499995
-,-,-
round,:,212
475240.6395869199,578.3661816828659,4012.643997999999
475240.63958692,566.5207844909489,4110.58305395
475175.92450493,558.220356119217,4271.33228314
475175.92450493,548.1292482509662,4320.7328232400005
475098.79930089,544.5331546285539,4355.8115634099995
475075.50461051,540.667267463011,4363.585897239999
-,-,-
round,:,215
597249.0499067801,562.3686994784213,4153.3626289700005
597249.0499067801,557.6397339383258,4316.001448169998
597194.97500026,539.5597880072844,4367.724104150001
597181.9278743801,534.2715102626205,4414.46176829
597181.9278743801,528.5864600695544,4483.65904387
-,-,-
round,:,216
456835.71743009996,495.9016238777782,4121.62772722
456835.71743009984,485.98250838333644,4277.19887738
-,-,-
round,:,218
506576.59486343985,541.5954416065762,4282.88438098
506549.9129709298,541.3062715199796,4367.682993920001
-,-,-
round,:,219
679151.0022170501,497.6087314411783,4526.38568475
679139.71872716,495.74912138657993,4600.88307879
-,-,-
round,:,220
445521.6019782599,513.4593423890652,4404.04527705
445519.37913019984,505.6826775315966,4526.38568475
-,-,-
round,:,221
568900.83442276,487.90631662288064,4250.32656588
568900.8344227601,487.1788857079698,4337.4390635400005
-,-,-
round,:,224
496695.01813309005,564.3229414632857,4446.6931184899995
496620.11594609014,551.5196748012424,4543.4552631199995
-,-,-
round,:,226
523138.72454426,549.2131712631711,4423.66278332
523137.10821157997,532.1094587179947,4607.753503790001
-,-,-
round,:,229
538770.1330375698,555.5720543527104,4703.42484207
538605.6698458499,556.4790710608953,4741.437263339999
-,-,-
round,:,233
695091.9559160001,515.6801695011565,4748.688823469999
694972.65732864,510.17722306588377,4971.81328899
-,-,-
round,:,234
495997.35733946995,523.1415479486036,4469.5855395
495763.62118205,503.26100665923747,4867.95430953
495703.89896612,499.3827499848311,4907.71223627
-,-,-
round,:,235
677798.2982703202,497.7289063246704,4886.220634179999
677714.9630094202,489.1673276772929,4977.850111940001
677714.9630094202,491.18001003243285,4999.37692779
-,-,-
round,:,55
223892.51558681997,465.8064385145419,441.75766543000003
223842.60394054995,461.8290666510567,648.62892433
-,-,-
round,:,56
108386.33142609001,430.3322572788044,627.03504779
108377.60497464999,420.4354855046501,627.2754109900001
-,-,-
round,:,57
202430.06666287,447.06466010059717,478.62483077
202386.76422915005,440.38603757493655,642.26753276
202351.07013779003,438.76287724187085,670.4786216699999
-,-,-
round,:,58
138584.97969965,435.53091297181913,376.42993350000006
138584.97969965,431.5704954613155,590.9687975400001
138519.97560618995,425.24964505857025,641.75538336
-,-,-
round,:,60
157934.14576794,380.44451084103076,745.6320291200001
157904.39088507,379.0470102231473,764.9559177000001
157896.6429525,379.0680946176363,769.71651892
157852.37592219,377.9938885326525,773.1179531799999
-,-,-
round,:,61
257315.80677324,420.6293144731101,817.17325729
257294.40306825,415.2237235521324,859.8149185699999
257294.40306824993,414.4637393416938,954.6736514
-,-,-
round,:,64
170617.29862235006,427.9692940993248,817.17325729
170572.98967351002,425.17126806512925,894.10795213
-,-,-
round,:,67
235237.12611958006,502.29286427737816,562.48874846
235204.66402254006,495.44582895205906,817.17325729
235125.61327697005,488.1734800358414,903.32497354
235125.61327697005,481.7537136829619,906.81255875
-,-,-
round,:,68
186425.83403691015,388.11302049200845,808.95515541
186402.23257791015,380.70728498227356,817.17325729
-,-,-
round,:,69
278880.0444782101,483.80400971817227,817.17325729
278876.2485466001,483.25953823210546,896.4949906400001
278848.2668049701,480.86080912009834,903.32497354
278848.2668049701,469.1062201544827,906.81255875
278833.40976909007,468.8026793664292,935.87169493
278814.7507952101,461.72413502357256,975.07318783
-,-,-
round,:,71
255051.74166857003,433.85409741480413,817.17325729
255040.6805643,429.9451726342926,927.0566318499999
-,-,-
round,:,73
274118.50702584995,461.37191719326336,840.60270331
274107.62621084996,456.6172296685996,1002.78304957
274107.62621084996,454.7712531543717,1046.68597324
-,-,-
round,:,74
182830.62371598,523.2285827685402,840.60270331
182781.90901092,512.4286132853438,861.76373355
-,-,-
round,:,75
263497.11225754995,512.5311355545194,836.99048897
263497.11225754995,509.8699729412717,1022.10520911
263390.4690549799,507.19328638250977,1073.46903566
-,-,-
round,:,77
296050.98246560997,527.4701863617162,1095.86496898
296044.39650165,525.855835417884,1193.6636567799999
-,-,-
round,:,81
266833.28995496006,478.4331298148949,1101.1429897599999
266830.43811711,476.40487543509397,1178.81086742
266787.03057554003,475.6163870755025,1243.84345927
-,-,-
round,:,82
231778.09704075003,444.9785208630133,1058.21389174
231778.0970407501,444.5353116749996,1090.27266523
-,-,-
round,:,85
287701.38316003,521.986818643111,1220.0137475800002
287679.00540409004,516.4594555138218,1254.0641450599999
-,-,-
round,:,90
209168.72928176998,409.1124912930653,1060.32023817
209116.82245048,408.59193762716035,1209.2497267099998
-,-,-
round,:,92
177867.58195985,449.30652243415454,1180.27375163
177835.64211907002,439.08707709366644,1181.38187217
-,-,-
round,:,95
309685.9540408499,465.1119336697803,1559.4903361199997
309644.0827537198,462.33389387166557,1588.7015308699997
309628.1550486098,461.01384344479516,1687.9852108
309505.91612282983,462.20563786764995,1702.77174543
309450.21698064986,452.1412903068356,1720.18645685
309450.21698064986,451.2951405805257,1734.5918034899998
-,-,-
round,:,96
206197.90736168003,445.3129246666331,1471.59894169
206197.9073616801,443.8845935985463,1528.67312968
206153.74792258008,441.66951793883516,1532.5181385800001
206153.74792258008,414.2809361746466,1626.2538271699998
-,-,-
round,:,99
344710.7316460101,463.8295257992187,1587.87379508
344710.7316460101,462.53903333861984,1655.8918559699998
344367.4809360801,461.46833376031896,1702.77174543
344308.2119521901,452.34905600465663,1755.11507913
-,-,-
round,:,101
342606.3830601302,496.25275705939396,1702.77174543
342598.91545533016,490.1971508518339,1728.6221956600002
342475.90028088016,482.93296865026326,1784.89661946
342455.29095396015,478.1879870791322,1819.66996928
342444.07099621015,475.1531119944221,1930.2946097899999
-,-,-
round,:,105
297008.46782945,557.7737169597785,1409.54234322
296988.09182231,550.1716672261192,1415.93964121
296917.32402185997,547.603058541602,1702.77174543
296853.60934185,538.7559988528742,1736.0591748200002
296825.11968791,532.5929786664444,1784.89661946
-,-,-
round,:,106
260127.20714199002,425.05156085144176,1687.9852108
260049.40975655004,414.619592866651,1702.77174543
-,-,-
round,:,108
270799.98677603004,460.64599583329914,1564.3989158000002
270787.99107053,457.7397350283681,1687.9852108
-,-,-
round,:,109
303793.89470009,456.4879256078916,1702.77174543
303732.40286813996,445.73919018384464,1784.89661946
-,-,-
round,:,111
331368.40564571,475.3385512172594,1702.77174543
331304.6909657,460.84070853467585,1859.62035531
331304.6909657,455.8715246411329,2095.84079263
-,-,-
round,:,115
395320.93163224985,462.093028091071,2072.7012561600004
395204.47777387983,460.79098474804385,2095.29833877
-,-,-
round,:,117
378584.0543846699,533.2784134882672,1687.04429209
378564.3194040999,527.4646241075837,1773.1001957899998
-,-,-
round,:,119
299937.78308460006,465.193360421798,1687.04429209
299905.5117899601,462.74936931390283,1932.4563292999999
-,-,-
round,:,120
283065.30264374,492.07015085388537,1687.04429209
283051.15697101003,490.2196146892904,1884.27078261
-,-,-
round,:,121
353019.6271728501,467.762372536797,1772.46110505
352928.20437339006,461.013876027881,2027.21975678
-,-,-
round,:,123
383950.1774680901,532.1434159245435,2223.97876937
383917.13795333,530.7422940251737,2240.71548325
-,-,-
round,:,125
404725.02693649,476.1482143990014,2064.7451643100003
404624.84501435,474.1762615146322,2210.9266789499998
-,-,-
round,:,129
409887.58549975016,486.48797988938475,2303.67123558
409857.9767452102,482.45202738480634,2319.95477126
409770.4772963002,477.48202351409986,2423.07338841
409321.4046535802,478.43039138201607,2452.64230186
409303.20890941017,474.1757523290086,2464.02178059
409292.03626199014,473.61361365810694,2512.24483462
409183.56451723014,470.34606325665493,2523.38927915
-,-,-
round,:,130
287433.91254708,500.5116561828385,2242.11006843
287372.66487242,491.9760302420969,2282.32149353
-,-,-
round,:,133
488897.10979612014,404.82790415741175,2419.16037702
488885.06000026007,402.58708314288646,2617.12812204
-,-,-
round,:,134
310123.6083070501,520.315863819367,2121.1716471
310123.37927678006,515.1548989867131,2317.4801681500003
-,-,-
round,:,136
341275.25962726,470.0766590745931,2242.11006843
341275.25962726,463.7566435204387,2409.97718794
341270.63592967996,456.6013832253368,2442.8074907900004
-,-,-
round,:,137
352442.24941008,534.9046338424185,2448.87188191
352279.71092246,533.5242288536597,2456.47893156
-,-,-
round,:,141
400195.70523409994,476.1350247124575,2592.57228076
400195.70523409994,472.75096145319725,2619.5112742700003
400195.7052340999,467.9339251830877,2654.3102851500003
400195.7052340999,464.96952893347424,2684.20643777
400091.9496872799,463.2524272533267,2686.6427268200005
400025.4293273199,461.25837081861994,2763.43858669
-,-,-
round,:,143
446657.48246878985,541.0644597563702,2574.17906713
446656.7237416298,532.7570764439771,2745.2657490600004
446595.3606186899,532.6343285158246,2806.3510404500003
446318.3949133999,524.2046735374128,2844.2823169000003
-,-,-
round,:,145
412427.9636303501,465.91561770845914,2845.6097054199995
412366.50472201005,460.48333730531465,2885.4372548899996
-,-,-
round,:,147
452921.2828951302,554.9608139492941,2586.4396637500004
452921.2828951301,554.6509278947304,2600.26635045
-,-,-
round,:,149
392575.9680441499,479.7216692488375,2830.26056214
392575.9680441499,479.2940555985956,2845.6097054199995
392575.96804414986,478.95615753683023,2874.51186718
-,-,-
round,:,150
434747.9855010199,496.1143887823082,2512.24483462
434747.98550102,481.39254904566513,2759.15770772
-,-,-
round,:,152
353533.6176073901,446.87579943077503,2617.12812204
353501.3458186001,445.5998205437426,2759.15770772
-,-,-
round,:,155
517057.39405782,511.78675498476713,2638.20025302
517003.2518694501,503.2342572496301,2786.0787652299996
-,-,-
round,:,165
500635.68017387006,599.6897073757385,2786.0787652299996
500581.6449549801,597.4731918637092,3017.82861424
-,-,-
round,:,167
501931.9611256901,489.86106366971933,2786.0787652299996
501913.51094392006,481.89713424128337,3038.8959674300004
501882.39602828,477.5859086322276,3046.6676268499996
-,-,-
round,:,173
543713.1305512802,596.4222630620169,2786.0787652299996
543711.7559360702,589.1613484018163,3144.8527361799997
543688.4174749902,569.4779682553382,3291.2099187299996
-,-,-
round,:,174
432532.3819250199,549.5076125832004,2786.0787652299996
432532.38192502,542.1380583159762,3144.8527361799997
-,-,-
round,:,179
516340.7195912399,543.8672321136636,3108.4940400000005
516335.2633714598,535.3006089772966,3503.5727019500005
-,-,-
round,:,180
290930.5291988099,495.7960442705301,3428.96958855
290928.9128661299,486.02326637107944,3556.80920838
290915.9547059299,480.10755281774766,3658.6522808500004
-,-,-
round,:,181
446666.52241093986,501.7350565851558,3428.96958855
446664.90607825987,472.2421252496826,3700.4930342899997
446647.32430499984,467.12697361654267,3732.6504397999997
446647.32430499984,466.2358624080544,3836.5110504
-,-,-
round,:,182
397627.9550329399,472.7829152532223,3182.74948083
397627.95503294,455.127550542221,3428.96958855
397627.95503294,449.41638871224006,3491.05029502
-,-,-
round,:,184
428362.12831977,517.4823529155607,3428.96958855
428360.51198709,492.12586473229055,3662.330999
-,-,-
round,:,191
522944.2183755899,461.2698199258369,3700.4930342899997
522885.88839952985,458.1291612643747,3798.8387483600004
-,-,-
round,:,192
357340.08021643996,527.3130476356174,3700.4930342899997
357277.30454425997,520.9228076914012,3822.10557961
-,-,-
round,:,193
612892.2119176703,511.7675068599781,3700.4930342899997
612833.8819416104,506.76598335571146,3799.4105033399997
-,-,-
round,:,195
588377.73744905,541.2965707300327,3477.5791187599993
588266.33688833,531.7534476417622,3700.4930342899997
588203.5612161502,529.4659528845899,3799.4105033399997
-,-,-
round,:,199
670307.83937759,557.2772118945967,3436.87589518
670307.83937759,548.1887417338763,3557.53698081
670260.42845409,540.9196649335374,3671.4318945699993
670144.5821972501,535.7880604453709,3700.4930342899997
670081.8065250701,533.1186764473065,3799.4105033399997
-,-,-
round,:,200
431517.0210067799,509.8985502117859,3557.53698081
431489.7381731199,492.6028391978309,3700.4930342899997
431435.8956452099,488.77103694560503,3799.4105033399997
-,-,-
round,:,202
491563.1057631399,561.7811027958886,3527.0370457900003
491446.0005111699,553.3531865783787,3557.53698081
-,-,-
round,:,203
628562.8388689401,516.3773239461959,3527.0370457900003
628445.7336169701,500.4366444835024,3557.53698081
628350.2348671701,474.9421972105475,3700.4930342899997
628318.2507938402,470.32630395330636,3858.1147641400003
-,-,-
round,:,204
405171.51416085,526.4588191887284,3557.53698081
405057.80298343004,508.2063371142319,3700.4930342899997
404978.1360842,508.10220395499783,3740.97358013
404898.5270275,505.0057740690603,3815.4658370899992
-,-,-
round,:,205
411837.69432276004,497.84412824261653,3700.4930342899997
411825.52194065007,472.8820682926513,4012.643997999999
411814.2384507601,464.9981397622361,4206.9256461800005
-,-,-
round,:,208
406691.84950467,540.1905936101751,3700.4930342899997
406683.09805964003,517.8673990369376,4012.643997999999
-,-,-
round,:,211
599619.6078797,590.94894007431,3700.4930342899997
599556.83220752,585.7006781978665,4012.643997999999
-,-,-
round,:,212
511870.89412750985,605.907508968549,3700.4930342899997
511810.3413033898,592.4919268226223,4012.643997999999
511810.3413033898,573.4474401502747,4188.43548548
511732.72166093986,568.6104296086978,4194.10212604
511517.2930991499,565.4820244036889,4202.33806307
-,-,-
round,:,213
536037.9859042402,525.5443675227391,3700.4930342899997
535975.2102320602,517.8331110536075,3976.4566803699995
-,-,-
round,:,214
458715.0209807799,541.5185271947399,3700.4930342899997
458652.2453085999,539.2806242188681,4012.643997999999
-,-,-
round,:,215
565087.9633023002,556.1562371423751,3700.4930342899997
565025.1876301202,553.769131470582,4088.7735659799996
-,-,-
round,:,217
606076.4450141898,578.2825726860758,3700.4930342899997
606018.1150381297,560.6184120784989,3859.1696313800003
-,-,-
round,:,219
630006.0012293801,515.8703486409083,3700.4930342899997
629965.0617182201,511.9426320752278,3952.0147551699997
629945.4484052601,508.8752656966605,4007.2254398699997
629943.2255572001,506.9961451444087,4202.11330009
-,-,-
round,:,220
543189.1705440701,509.29090040753385,3700.4930342899997
543130.84056801,502.4588176318409,4140.952306759999
-,-,-
round,:,221
609408.2346461401,563.8260646528998,3700.4930342899997
609386.1636396901,554.4713947769351,4252.3445385
609125.7909791701,556.6407582210035,4333.17204354
609125.7909791702,556.6406149886112,4335.190016160001
-,-,-
round,:,223
592406.8632849399,592.1045154669434,4404.135080960001
592406.8632849399,591.5644388516921,4419.99800337
592377.8834302599,581.3012102778678,4490.637970310001
592328.8978869099,583.1684533589032,4532.96837038
592315.70447286,576.5262911686586,4639.104670760001
-,-,-
round,:,226
542882.9330150599,515.059604303898,4423.66278332
542881.3166823799,504.17334730722274,4543.4552631199995
542875.1964862699,497.34991977247694,4607.753503790001
-,-,-
round,:,232
500119.78547837,483.3753205016194,4052.73169365
500107.62093707995,483.2277585474231,4153.3626289700005
-,-,-
round,:,234
487134.7464897099,559.098658707712,4626.744319189998
487050.8702948299,550.36437827148,4721.105083100001
-,-,-
round,:,235
653562.7820968704,531.3250917725302,4799.5659431799995
653500.8798154704,531.5746767232807,4838.356038920001
653461.9998117504,528.5787683834379,4925.98228235
-,-,-
round,:,237
654219.7398206501,555.9006566894591,4907.999255309999
654219.7398206501,547.8173813582044,4950.4902115
654177.4378649702,545.7916243442462,4999.37692779
-,-,-
round,:,240
553165.53007632,491.04038398774935,4289.500933450001
553165.37847812,490.7338204282965,4305.11318159
553129.34367411,453.3063099238687,4950.4902115
553119.80503924,450.82829985983454,4999.37692779
-,-,-
round,:,55
223892.51558681997,465.8064385145419,441.75766543000003
223842.60394054995,461.8290666510567,648.62892433
-,-,-
round,:,56
108386.33142609001,430.3322572788044,627.03504779
108377.60497464999,420.4354855046501,627.2754109900001
-,-,-
round,:,57
202430.06666287,447.06466010059717,478.62483077
202386.76422915005,440.38603757493655,642.26753276
202351.07013779003,438.76287724187085,670.4786216699999
-,-,-
round,:,58
138584.97969965,435.53091297181913,376.42993350000006
138584.97969965,431.5704954613155,590.9687975400001
138519.97560618995,425.24964505857025,641.75538336
-,-,-
round,:,60
157934.14576794,380.44451084103076,745.6320291200001
157904.39088507,379.0470102231473,764.9559177000001
157896.6429525,379.0680946176363,769.71651892
157852.37592219,377.9938885326525,773.1179531799999
-,-,-
round,:,61
257315.80677324,420.6293144731101,817.17325729
257294.40306825,415.2237235521324,859.8149185699999
257294.40306824993,414.4637393416938,954.6736514
-,-,-
round,:,67
235640.06706187004,496.9892508971679,562.48874846
235607.60496483004,490.0697760429432,903.32497354
235607.60496483004,483.675179668961,906.81255875
235517.49311499004,477.0509086665713,935.87169493
-,-,-
round,:,68
186828.77497920013,383.2876240878894,808.95515541
186805.17352020013,375.7885922519994,889.6048312700002
186741.62243125014,363.08721893463354,903.32497354
-,-,-
round,:,69
280009.24277740007,474.10797737741615,903.32497354
280009.24277740007,462.1816766736809,906.81255875
279994.3857415201,461.8753613506466,935.87169493
279975.72676764004,454.69125212439934,975.07318783
279969.86723455,452.0153413326945,1020.1616827399998
279969.86723455,445.2620385901797,1083.4248511800001
279959.45401655004,441.15898114005046,1097.72772009
-,-,-
round,:,73
275823.57837653,460.27826433985126,840.60270331
275812.69756153,455.5460563632896,1002.78304957
275812.69756153,453.70896496406573,1046.68597324
-,-,-
round,:,75
264032.44272195996,511.1221307332072,836.99048897
264032.4427219599,508.45359367358367,1022.10520911
263925.7995193899,505.7758894216139,1073.46903566
-,-,-
round,:,77
296050.98246560997,527.4701863617162,1095.86496898
296044.39650165,525.855835417884,1193.6636567799999
-,-,-
round,:,81
267165.69889169,476.95188293312657,1101.1429897599999
267162.84705383994,474.91743030582035,1178.81086742
267119.43951227,474.1284159842321,1243.84345927
-,-,-
round,:,85
290530.50250557007,522.3075010660357,1220.0137475800002
290508.12474963005,516.8284425019649,1254.0641450599999
-,-,-
round,:,90
209073.55952234,408.48183938824366,1060.32023817
209021.65269105,407.95924553750496,1209.2497267099998
-,-,-
round,:,92
178205.15732153002,446.23059131627423,1180.27375163
178173.21748075003,435.94272312497156,1181.38187217
-,-,-
round,:,95
304833.82843393984,459.1527695371077,1559.4903361199997
304791.95714680984,456.2929377503543,1588.7015308699997
304776.02944169985,454.9336547676279,1687.9852108
304653.7905159198,456.1645921232436,1702.77174543
304598.0913737398,445.7949029076184,1720.18645685
304598.0913737398,444.9224848854486,1734.5918034899998
-,-,-
round,:,96
208196.03403772003,444.5273077959151,1471.59894169
208196.0340377201,443.1127300486874,1528.67312968
208151.87459862008,440.91424727047564,1532.5181385800001
208151.87459862008,413.7976621871896,1626.2538271699998
-,-,-
round,:,97
291810.35426535987,449.4748766775419,1702.77174543
291754.8259439099,446.4011927735946,1742.72959624
-,-,-
round,:,99
346662.3976484301,466.76137756596034,1587.87379508
346662.3976484301,465.4888912548528,1655.8918559699998
346319.14693850005,464.4017331662279,1702.77174543
346259.87795461004,455.40606546034695,1755.11507913
-,-,-
round,:,101
339414.6763828503,496.49977926913823,1702.77174543
339407.2087780502,490.39804081821677,1728.6221956600002
339284.19360360014,483.0706384207401,1784.89661946
339263.5842766802,478.28757749521196,1819.66996928
339252.3643189302,475.22827035375167,1930.2946097899999
-,-,-
round,:,105
297598.42921696,551.8262897490872,1409.54234322
297578.05320981995,544.143122611276,1415.93964121
297507.28540937,541.5527820159249,1736.0591748200002
297478.79575543,535.4250509787971,1784.89661946
-,-,-
round,:,106
268666.54089029,420.52045725723065,1687.9852108
268588.74350485,410.29362355585624,1705.9569824800003
268506.99694028,409.4240882455588,1784.89661946
-,-,-
round,:,108
267482.94312080997,442.60628645487986,1564.3989158000002
267470.94741530996,439.55022195880787,1687.9852108
-,-,-
round,:,110
259754.45383713013,457.6383160000425,1909.7764253099997
259699.0381973301,452.72990210578695,2000.46333936
-,-,-
round,:,111
329218.19357257005,460.5008530792888,1859.62035531
329218.19357256993,455.483316485982,2095.84079263
-,-,-
round,:,113
380671.47262151004,483.44249092830177,2054.79957784
380671.47262151004,479.63522189433314,2072.7012561600004
380643.2776992001,476.7118930527051,2115.48522013
-,-,-
round,:,115
398704.78109158,463.79895471634933,2072.7012561600004
398588.32723321,462.5498783011158,2095.29833877
-,-,-
round,:,117
381597.5294431199,532.2035270959318,1687.04429209
381577.7944625499,526.4255889638731,1773.1001957899998
-,-,-
round,:,119
302620.1095484301,469.0990812817112,1687.04429209
302587.8382537901,466.6974205002852,1932.4563292999999
-,-,-
round,:,120
277778.41596391005,484.0564176356858,1887.37496094
277692.2471466901,479.7726080176691,1950.54744205
-,-,-
round,:,121
350778.11430029,437.48511737596823,2140.1906602999998
350778.11430029,427.7073839608464,2213.16331052
350749.52547783003,424.9169458116668,2216.4480358799997
350708.7607930201,425.1422021808822,2249.1228368599996
-,-,-
round,:,123
378824.77725100005,548.3079155737641,2216.4480358799997
378786.77646003,541.6315882836394,2223.97876937
378753.73694527004,540.2371396210225,2240.71548325
-,-,-
round,:,125
415628.78067087004,472.2847625887049,2064.7451643100003
415528.5987487301,470.32813578966704,2210.9266789499998
-,-,-
round,:,129
407081.4789074701,483.90085067508005,2303.67123558
407051.87015293015,479.79198916173846,2319.95477126
406946.1749598501,470.4125436798039,2452.64230186
406883.5014812201,468.3662190351344,2512.24483462
406382.7447629101,467.7995227616365,2523.38927915
-,-,-
round,:,130
281457.38604198996,509.21272868115665,2242.11006843
281396.13836732996,500.68740096170524,2282.32149353
-,-,-
round,:,131
403726.50156476017,518.3660845352874,2134.25940561
403694.35253702017,516.5238549959332,2333.3518764699998
-,-,-
round,:,133
493294.7939320602,402.9299722631157,2419.16037702
493282.7441362001,400.70628540021346,2452.64230186
-,-,-
round,:,134
307992.9614272001,533.6456248832151,2121.1716471
307992.7323969301,528.559932894679,2317.4801681500003
-,-,-
round,:,137
336501.30264142004,548.167818308421,2448.87188191
336338.76415380003,546.825636590513,2456.47893156
-,-,-
round,:,141
394878.37706063996,465.61912218722716,2654.3102851500003
394878.37706063996,462.58402473613876,2686.6427268200005
394811.8567006799,460.5764981147094,2763.43858669
-,-,-
round,:,143
446120.9360226999,530.5292599429974,2574.17906713
